OR,Osisko Gold Royalties Ltd Common Shares,Precious Metals
STFC,State Auto Financial Corporation Common Stock,Property-Casualty Insurers
PW,Power REIT (MD) Common Stock,Real Estate Investment Trusts
GFN,General Finance Corporation General Finance Corporation Common Stock,Diversified Commercial Services
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,Oil Refining/Marketing
BLDR,Builders FirstSource Inc. Common Stock,RETAIL: Building Materials
AEHR,Aehr Test Systems Common Stock,Electrical Products
FLGT,Fulgent Genetics Inc. Common Stock,Medical Specialities
COG,Cabot Oil & Gas Corporation Common Stock,Oil & Gas Production
CEQP,Crestwood Equity Partners LP,Oil & Gas Production
NEON,Neonode Inc. Common Stock,Industrial Machinery/Components
CXE,MFS High Income Municipal Trust Common Stock,
CALX,Calix Inc Common Stock,Telecommunications Equipment
ATEC,Alphatec Holdings Inc. Common Stock,Medical/Dental Instruments
TXMD,TherapeuticsMD Inc. Common Stock,Major Pharmaceuticals
NCB,Nuveen California Municipal Value Fund 2 Common Shares of Beneficial Interest,
FBMS,First Bancshares Inc.,Major Banks
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,EDP Services
MPA,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,
DIN,Dine Brands Global Inc. Common Stock,Restaurants
GRIL,Muscle Maker Inc Common Stock,Restaurants
MIK,The Michaels Companies Inc. Common Stock,Recreational Products/Toys
OLN,Olin Corporation Common Stock,Major Chemicals
OSPN,OneSpan Inc. Common Stock,EDP Services
EVER,EverQuote Inc. Class A Common Stock,Computer Software: Programming Data Processing
PRTH,Priority Technology Holdings Inc. Common Stock,Business Services
SPT,Sprout Social Inc Class A Common Stock,Computer Software: Prepackaged Software
CVBF,CVB Financial Corporation Common Stock,Major Banks
BEST,BEST Inc. American Depositary Shares each representing one Class A Ordinary Share,Trucking Freight/Courier Services
EXPI,eXp World Holdings Inc. Common Stock,Real Estate
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,
FDMT,4D Molecular Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
RELX,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share),Business Services
LUMN,Lumen Technologies Inc. Common Stock,Industrial Specialties
CVA,Covanta Holding Corporation Common Stock,Electric Utilities: Central
VTOL,Bristow Group Inc. Common Stock,Transportation Services
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,EDP Services
CLDT,Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest,Real Estate Investment Trusts
KMI,Kinder Morgan Inc. Common Stock,Natural Gas Distribution
SIVB,SVB Financial Group Common Stock,Major Banks
HPQ,HP Inc. Common Stock,Computer Manufacturing
DLX,Deluxe Corporation Common Stock,Publishing
BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest,
IGT,International Game Technology Ordinary Shares,Services-Misc. Amusement & Recreation
EYEG,Eyegate Pharmaceuticals Inc. Common Stock,Major Pharmaceuticals
GRUB,GrubHub Inc. Common Stock,Business Services
KBR,KBR Inc. Common Stock,Military/Government/Technical
SPFI,South Plains Financial Inc. Common Stock,Major Banks
DNMR,Danimer Scientific Inc. Common Stock,Major Chemicals
SEM,Select Medical Holdings Corporation Common Stock,Hospital/Nursing Management
STK,Columbia Seligman Premium Technology Growth Fund Inc,
MRAM,Everspin Technologies Inc. Common Stock,Semiconductors
ARNA,Arena Pharmaceuticals Inc. Common Stock,Major Pharmaceuticals
MLR,Miller Industries Inc. Common Stock,Construction/Ag Equipment/Trucks
DHIL,Diamond Hill Investment Group Inc. Class A Common Stock,Investment Managers
MBWM,Mercantile Bank Corporation Common Stock,Major Banks
PBIP,Prudential Bancorp Inc. Common Stock,Banks
ENVB,Enveric Biosciences Inc. Common Stock,Semiconductors
SJT,San Juan Basin Royalty Trust Common Stock,Oil & Gas Production
INDO,Indonesia Energy Corporation Limited Ordinary Shares,Oil & Gas Production
SDGR,Schrodinger Inc. Common Stock,Major Pharmaceuticals
ABR,Arbor Realty Trust Common Stock,Real Estate Investment Trusts
BNL,Broadstone Net Lease Inc. Class A Common Stock,Real Estate Investment Trusts
ATOS,Atossa Therapeutics Inc. Common Stock,Major Pharmaceuticals
TSLA,Tesla Inc. Common Stock,Auto Manufacturing
OLB,The OLB Group Inc. Common Stock,Business Services
EDUC,Educational Development Corporation Common Stock,Consumer Specialties
CNO,CNO Financial Group Inc. Common Stock,Accident &Health Insurance
GRC,Gorman-Rupp Company (The) Common Stock,Fluid Controls
AAME,Atlantic American Corporation Common Stock,Life Insurance
AME,AMETEK Inc.,Industrial Machinery/Components
EMPW,Empower Ltd. Class A Ordinary Shares,Business Services
CBAY,CymaBay Therapeutics Inc. Common Stock,Major Pharmaceuticals
MIST,Milestone Pharmaceuticals Inc. Common Shares,Major Pharmaceuticals
ROCK,Gibraltar Industries Inc. Common Stock,Steel/Iron Ore
SIGI,Selective Insurance Group Inc. Common Stock,Property-Casualty Insurers
ALC,Alcon Inc. Ordinary Shares,Ophthalmic Goods
IMPX,AEA-Bridges Impact Corp. Class A Ordinary Shares,Business Services
CMU,MFS Municipal Income Trust Common Stock,
SLRC,Solar Capital Ltd. Common Stock,
JMIA,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,Catalog/Specialty Distribution
CYAD,Celyad Oncology SA American Depositary Shares,Major Pharmaceuticals
MGLN,Magellan Health Inc. Common Stock,Hospital/Nursing Management
LSI,Life Storage Inc. Common Stock,Real Estate Investment Trusts
AMCX,AMC Networks Inc. Class A Common Stock,Television Services
AUTL,Autolus Therapeutics plc American Depositary Share,Biotechnology: Biological Products (No Diagnostic Substances)
ZEAL,Zealand Pharma A/S American Depositary Shares,Major Pharmaceuticals
PM,Philip Morris International Inc Common Stock,Farming/Seeds/Milling
HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,
GRSV,Gores Holdings V Inc. Common stock,Business Services
ST,Sensata Technologies Holding plc Ordinary Shares,Industrial Machinery/Components
EGLE,Eagle Bulk Shipping Inc. Common Stock,Marine Transportation
MNRO,Monro Inc. Common Stock,Automotive Aftermarket
NWG,NatWest Group plc American Depositary Shares,Commercial Banks
CDEV,Centennial Resource Development Inc. Class A Common Stock,Oil & Gas Production
HNP,Huaneng Power Intl Common Stock,Electric Utilities: Central
NXR,Nuveen Select Tax Free Income Portfolio III Common Stock,
TYL,Tyler Technologies Inc. Common Stock,Computer Software: Prepackaged Software
RKDA,Arcadia Biosciences Inc. Common Stock,Farming/Seeds/Milling
XENT,Intersect ENT Inc. Common Stock,Medical/Dental Instruments
SINT,SiNtx Technologies Inc. Common Stock,Medical/Dental Instruments
MGNI,Magnite Inc. Common Stock,Computer Software: Programming Data Processing
QTT,Qutoutiao Inc. American Depositary Shares,Computer Software: Programming Data Processing
WRI,Weingarten Realty Investors Common Stock,Real Estate Investment Trusts
MXF,Mexico Fund Inc. (The) Common Stock,
RNDB,Randolph Bancorp Inc. Common Stock,Major Banks
MEN,Blackrock MuniEnhanced Fund Inc Common Stock,
CAH,Cardinal Health Inc. Common Stock,Other Pharmaceuticals
AY,Atlantica Sustainable Infrastructure plc Ordinary Shares,Electric Utilities: Central
CBNK,Capital Bancorp Inc. Common Stock,Major Banks
CD,Chindata Group Holdings Limited American Depositary Shares,
CMTL,Comtech Telecommunications Corp. Common Stock,Radio And Television Broadcasting And Communications Equipment
VERU,Veru Inc. Common Stock,Major Pharmaceuticals
XXII,22nd Century Group Inc. Common Stock,Farming/Seeds/Milling
BNTC,Benitec Biopharma Inc. Common Stock,Major Pharmaceuticals
POWW,AMMO Inc. Common Stock,Ordnance And Accessories
DGICA,Donegal Group Inc. Class A Common Stock,Property-Casualty Insurers
LANDM,Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock,Real Estate Investment Trusts
PRMW,Primo Water Corporation Common Stock,Beverages (Production/Distribution)
NXTC,NextCure Inc. Common Stock,Major Pharmaceuticals
TNET,TriNet Group Inc. Common Stock,Business Services
FUSE,Fusion Acquisition Corp. Class A Common Stock,Business Services
HUSA,Houston American Energy Corporation Common Stock,Oil & Gas Production
CSII,Cardiovascular Systems Inc. Common Stock,Medical/Dental Instruments
CO,Global Cord Blood Corporation Common Stock,Misc Health and Biotechnology Services
STMP,Stamps.com Inc.  Common Stock ($0.001 Par Value),Business Services
BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,
KMPR,Kemper Corporation,Property-Casualty Insurers
EFX,Equifax Inc. Common Stock,Finance: Consumer Services
SABR,Sabre Corporation Common Stock,Computer Software: Programming Data Processing
FOUR,Shift4 Payments Inc. Class A Common Stock,Business Services
AVXL,Anavex Life Sciences Corp. Common Stock,Biotechnology: Commercial Physical & Biological Resarch
CZR,Caesars Entertainment Inc. Common Stock,Hotels/Resorts
LPSN,LivePerson Inc. Common Stock,Computer Software: Prepackaged Software
SPRT,Support.com Inc. Common Stock,EDP Services
TTC,Toro Company (The) Common Stock,Tools/Hardware
ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,Major Pharmaceuticals
MTB,M&T Bank Corporation Common Stock,Major Banks
INUV,Inuvo Inc.,Advertising
YCBD,cbdMD Inc. Common Stock,Package Goods/Cosmetics
GOGL,Golden Ocean Group Limited Common Stock,Marine Transportation
URG,Ur Energy Inc Common Shares (Canada),Precious Metals
JRSH,Jerash Holdings (US) Inc. Common Stock,Apparel
KODK,Eastman Kodak Company Common New,Industrial Machinery/Components
MTH,Meritage Homes Corporation Common Stock,Homebuilding
SJM,J.M. Smucker Company (The) New Common Stock,Packaged Foods
EVA,Enviva Partners LP Common units representing limited partner interests,Forest Products
BTBT,Bit Digital Inc. Ordinary Shares,Finance: Consumer Services
KRMD,Repro Med Systems Inc. Common Stock,Medical/Dental Instruments
ELF,e.l.f. Beauty Inc. Common Stock,Package Goods/Cosmetics
IIAC,Investindustrial Acquisition Corp. Class A Ordinary Shares,Business Services
KEY,KeyCorp Common Stock,Major Banks
DHY,Credit Suisse High Yield Bond Fund Common Stock,
EWBC,East West Bancorp Inc. Common Stock,Major Banks
FSR,Fisker Inc. Class A Common Stock,Auto Manufacturing
MAN,ManpowerGroup Common Stock,Professional Services
BGX,Blackstone Long Short Credit Income Fund Common Shares,
PPBI,Pacific Premier Bancorp Inc,Major Banks
MCS,Marcus Corporation (The) Common Stock,Movies/Entertainment
STBA,S&T Bancorp Inc. Common Stock,Major Banks
MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,Commercial Banks
FULT,Fulton Financial Corporation Common Stock,Major Banks
HST,Host Hotels & Resorts Inc. Common Stock,Real Estate Investment Trusts
BLDP,Ballard Power Systems Inc. Common Shares,Industrial Machinery/Components
DKNG,DraftKings Inc. Class A Common Stock,Services-Misc. Amusement & Recreation
BMRN,BioMarin Pharmaceutical Inc. Common Stock,Major Pharmaceuticals
ALTA,Altabancorp Common Stock,Major Banks
BSRR,Sierra Bancorp Common Stock,Major Banks
PHM,PulteGroup Inc. Common Stock,Homebuilding
FBIO,Fortress Biotech Inc. Common Stock,Major Pharmaceuticals
PATI,Patriot Transportation Holding Inc. Common Stock,Trucking Freight/Courier Services
OSH,Oak Street Health Inc. Common Stock,Medical/Nursing Services
PMX,PIMCO Municipal Income Fund III Common Shares of Beneficial Interest,
CHI,Calamos Convertible Opportunities and Income Fund Common Stock,
LNG,Cheniere Energy Inc. Common Stock,Oil/Gas Transmission
PAE,PAE Incorporated Class A Common Stock,Diversified Commercial Services
TRC,Tejon Ranch Co Common Stock,Real Estate
AQN,Algonquin Power & Utilities Corp. Common Shares,Electric Utilities: Central
JHB,Nuveen Corporate Income November 2021 Target Term Fund,
CTAS,Cintas Corporation Common Stock,Apparel
RDWR,Radware Ltd. Ordinary Shares,Business Services
AYLA,Ayala Pharmaceuticals Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
LYL,Dragon Victory International Limited Ordinary Shares,Finance/Investors Services
GOLD,Barrick Gold Corporation Common Stock (BC),Precious Metals
OXY,Occidental Petroleum Corporation Common Stock,Oil & Gas Production
OOMA,Ooma Inc. Common Stock,EDP Services
PS,Pluralsight Inc. Class A Common Stock,Computer Software: Programming Data Processing
AIO,Virtus AllianzGI Artificial Intelligence & Technology Opportunities Fund Common Shares,
JYAC,Jiya Acquisition Corp. Class A Common Stock,Business Services
AQMS,Aqua Metals Inc. Common Stock,Metal Fabrications
KNX,Knight-Swift Transportation Holdings Inc.,Trucking Freight/Courier Services
ENSG,The Ensign Group Inc. Common Stock,Hospital/Nursing Management
PRVB,Provention Bio Inc. Common Stock,Major Pharmaceuticals
GDS,GDS Holdings Limited ADS,Computer Software: Programming Data Processing
MAXR,Maxar Technologies Inc.,Radio And Television Broadcasting And Communications Equipment
TRVI,Trevi Therapeutics Inc. Common Stock,Major Pharmaceuticals
NEWT,Newtek Business Services Corp. Common Stock (Maryland),
WWD,Woodward Inc. Common Stock,Industrial Machinery/Components
PSEC,Prospect Capital Corporation Common Stock,
DESP,Despegar.com Corp. Ordinary Shares,Transportation Services
NGM,NGM Biopharmaceuticals Inc. Common Stock,Major Pharmaceuticals
ATRO,Astronics Corporation Common Stock,Military/Government/Technical
WTBA,West Bancorporation Common Stock,Major Banks
NHS,Neuberger Berman High Yield Strategies Fund,
NRC,National Research Corporation Common Stock,Biotechnology: Commercial Physical & Biological Resarch
NBLX,Noble Midstream Partners LP Common Units Representing Limited Partner Interests,Natural Gas Distribution
BFST,Business First Bancshares Inc. Common Stock,Major Banks
NTCO,Natura &Co Holding S.A. American Depositary Shares,
CRUS,Cirrus Logic Inc. Common Stock,Semiconductors
SON,Sonoco Products Company Common Stock,Containers/Packaging
UHS,Universal Health Services Inc. Common Stock,Hospital/Nursing Management
EKSO,Ekso Bionics Holdings Inc. Common Stock,Industrial Machinery/Components
PROG,Progenity Inc. Common Stock,Medical Specialities
MBT,Mobile TeleSystems PJSC,Telecommunications Equipment
TECK,Teck Resources Ltd Ordinary Shares,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
NRZ,New Residential Investment Corp. Common Stock,Real Estate Investment Trusts
WAFD,Washington Federal Inc. Common Stock,Major Banks
OCSI,Oaktree Strategic Income Corporation Common Stock,
USFD,US Foods Holding Corp. Common Stock,Food Distributors
VBF,Invesco Bond Fund Common Stock,
CCCC,C4 Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
CVX,Chevron Corporation Common Stock,Integrated oil Companies
AE,Adams Resources & Energy Inc. Common Stock,Oil Refining/Marketing
HES,Hess Corporation Common Stock,Integrated oil Companies
CDOR,Condor Hospitality Trust Inc. Common Stock,Real Estate Investment Trusts
AZPN,Aspen Technology Inc. Common Stock,EDP Services
RGLS,Regulus Therapeutics Inc. Common Stock,Major Pharmaceuticals
WATT,Energous Corporation Common Stock,Radio And Television Broadcasting And Communications Equipment
IBEX,IBEX Limited Common Shares,EDP Services
EEFT,Euronet Worldwide Inc. Common Stock,Investment Bankers/Brokers/Service
NVIV,InVivo Therapeutics Holdings Corp Common Stock,Medical/Dental Instruments
NXE,Nexgen Energy Ltd. Common Shares,Precious Metals
STNE,StoneCo Ltd. Class A Common Shares,EDP Services
LOAC,Longevity Acquisition Corporation Ordinary Shares,Business Services
SWCH,Switch Inc. Class A Common Stock,Computer Software: Programming Data Processing
ASPS,Altisource Portfolio Solutions S.A. Common Stock,Other Consumer Services
TDC,Teradata Corporation Common Stock,Computer Software: Prepackaged Software
VOR,Vor Biopharma Inc. Common Stock,
AZN,AstraZeneca PLC American Depositary Shares,Major Pharmaceuticals
JTD,Nuveen Tax-Advantaged Dividend Growth Fund Common Shares of Beneficial Interest,
TISI,Team Inc. Common Stock,Other Consumer Services
EV,Eaton Vance Corporation Common Stock,Investment Managers
BBDO,Banco Bradesco Sa American Depositary Shares (each representing one Common Share),Major Banks
BHE,Benchmark Electronics Inc. Common Stock,Electrical Products
